1,0,0
1,0,1
1,1,0
1,1,1
1,2,0
1,2,1
1,3,0
1,3,1
1,4,0
1,4,1
1,5,0
1,5,1
1,6,0
1,6,1
1,7,0
1,7,1
1,8,0
1,8,1
1,9,0
1,9,1
1,10,0
1,10,1
1,11,0
1,11,1
1,12,0
1,12,1
1,13,0
1,13,1
1,14,0
1,14,1
1,15,0
1,15,1
1,16,0
1,16,1
1,17,0
1,17,1
1,18,0
1,18,1
1,19,0
1,19,1
1,20,0
1,20,1
1,21,0
1,21,1
1,22,0
1,22,1
1,23,0
1,23,1
1,24,0
1,24,1
1,25,0
1,25,1
1,26,0
1,26,1
1,27,0
1,27,1
1,28,0
1,28,1
1,29,0
1,29,1
1,30,0
1,30,1
1,31,0
1,31,1
1,32,0
1,32,1
1,33,0
1,33,1
1,34,0
1,34,1
1,35,0
1,35,1
1,36,0
1,36,1
1,37,0
1,37,1
1,38,0
1,38,1
1,39,0
1,39,1
1,40,0
1,40,1
1,41,0
1,41,1
1,42,0
1,42,1
1,43,0
1,43,1
1,44,0
1,44,1
1,45,0
1,45,1
1,46,0
1,46,1
1,47,0
1,47,1
1,48,0
1,48,1
1,49,0
1,49,1
1,50,0
1,50,1
1,51,0
1,51,1
1,52,0
1,52,1
1,53,0
1,53,1
1,54,0
1,54,1
1,55,0
1,55,1
1,56,0
1,56,1
1,57,0
1,57,1
1,58,0
1,58,1
1,59,0
1,59,1
1,60,0
1,60,1
1,61,0
1,61,1
1,62,0
1,62,1
1,63,0
1,63,1
1,64,0
1,64,1
1,65,0
1,65,1
1,66,0
1,66,1
1,67,0
1,67,1
1,68,0
1,68,1
1,69,0
1,69,1
1,70,0
1,70,1
1,71,0
1,71,1
1,72,0
1,72,1
1,73,0
1,73,1
1,74,0
1,74,1
1,75,0
1,75,1
1,76,0
1,76,1
1,77,0
1,77,1
1,78,0
1,78,1
1,79,0
1,79,1
1,80,0
1,80,1
1,81,0
1,81,1
1,82,0
1,82,1
1,83,0
1,83,1
1,84,0
1,84,1
1,85,0
1,85,1
1,86,0
1,86,1
1,87,0
1,87,1
1,88,0
1,88,1
1,89,0
1,89,1
1,90,0
1,90,1
1,91,0
1,91,1
1,92,0
1,92,1
1,93,0
1,93,1
1,94,0
1,94,1
1,95,0
1,95,1
1,96,0
1,96,1
1,97,0
1,97,1
1,98,0
1,98,1
1,99,0
1,99,1
1,100,0
1,100,1
1,101,0
1,101,1
1,102,0
1,102,1
1,103,0
1,103,1
1,104,0
1,104,1
1,105,0
1,105,1
1,106,0
1,106,1
1,107,0
1,107,1
1,108,0
1,108,1
1,109,0
1,109,1
1,110,0
1,110,1
1,111,0
1,111,1
1,112,0
1,112,1
1,113,0
1,113,1
1,114,0
1,114,1
1,115,0
1,115,1
1,116,0
1,116,1
1,117,0
1,117,1
1,118,0
1,118,1
1,119,0
1,119,1
1,120,0
1,120,1
1,121,0
1,121,1
1,122,0
1,122,1
1,123,0
1,123,1
1,124,0
1,124,1
1,125,0
1,125,1
1,126,0
1,126,1
1,127,0
1,127,1
2,0,0
2,0,1
2,1,0
2,1,1
2,2,0
2,2,1
2,3,0
2,3,1
2,4,0
2,4,1
2,5,0
2,5,1
2,6,0
2,6,1
2,7,0
2,7,1
2,8,0
2,8,1
2,9,0
2,9,1
2,10,0
2,10,1
2,11,0
2,11,1
2,12,0
2,12,1
2,13,0
2,13,1
2,14,0
2,14,1
2,15,0
2,15,1
2,16,0
2,16,1
2,17,0
2,17,1
2,18,0
2,18,1
2,19,0
2,19,1
2,20,0
2,20,1
2,21,0
2,21,1
2,22,0
2,22,1
2,23,0
2,23,1
2,24,0
2,24,1
2,25,0
2,25,1
2,26,0
2,26,1
2,27,0
2,27,1
2,28,0
2,28,1
2,29,0
2,29,1
2,30,0
2,30,1
2,31,0
2,31,1
2,32,0
2,32,1
2,33,0
2,33,1
2,34,0
2,34,1
2,35,0
2,35,1
2,36,0
2,36,1
2,37,0
2,37,1
2,38,0
2,38,1
2,39,0
2,39,1
2,40,0
2,40,1
2,41,0
2,41,1
2,42,0
2,42,1
2,43,0
2,43,1
2,44,0
2,44,1
2,45,0
2,45,1
2,46,0
2,46,1
2,47,0
2,47,1
2,48,0
2,48,1
2,49,0
2,49,1
2,50,0
2,50,1
2,51,0
2,51,1
2,52,0
2,52,1
2,53,0
2,53,1
2,54,0
2,54,1
2,55,0
2,55,1
2,56,0
2,56,1
2,57,0
2,57,1
2,58,0
2,58,1
2,59,0
2,59,1
2,60,0
2,60,1
2,61,0
2,61,1
2,62,0
2,62,1
2,63,0
2,63,1
2,64,0
2,64,1
2,65,0
2,65,1
2,66,0
2,66,1
2,67,0
2,67,1
2,68,0
2,68,1
2,69,0
2,69,1
2,70,0
2,70,1
2,71,0
2,71,1
2,72,0
2,72,1
2,73,0
2,73,1
2,74,0
2,74,1
2,75,0
2,75,1
2,76,0
2,76,1
2,77,0
2,77,1
2,78,0
2,78,1
2,79,0
2,79,1
2,80,0
2,80,1
2,81,0
2,81,1
2,82,0
2,82,1
2,83,0
2,83,1
2,84,0
2,84,1
2,85,0
2,85,1
2,86,0
2,86,1
2,87,0
2,87,1
2,88,0
2,88,1
2,89,0
2,89,1
2,90,0
2,90,1
2,91,0
2,91,1
2,92,0
2,92,1
2,93,0
2,93,1
2,94,0
2,94,1
2,95,0
2,95,1
2,96,1
2,97,0
2,97,1
2,98,0
2,98,1
2,99,0
2,99,1
2,100,0
2,100,1
2,101,0
2,101,1
2,102,0
2,102,1
2,103,0
2,103,1
2,104,0
2,104,1
2,105,0
2,105,1
2,106,0
2,106,1
2,107,0
2,107,1
2,108,0
2,108,1
2,109,0
2,109,1
2,110,0
2,110,1
2,111,0
2,111,1
2,112,0
2,112,1
2,113,0
2,113,1
2,114,0
2,114,1
2,115,0
2,115,1
2,116,0
2,116,1
2,117,0
2,117,1
2,118,0
2,118,1
2,119,0
2,119,1
2,120,0
2,120,1
2,121,0
2,121,1
2,122,0
2,122,1
2,123,0
2,123,1
2,124,0
2,124,1
2,125,0
2,125,1
2,126,0
2,126,1
2,127,0
2,127,1
3,0,1
3,1,0
3,1,1
3,2,0
3,2,1
3,3,0
3,3,1
3,4,0
3,4,1
3,5,0
3,5,1
3,6,0
3,6,1
3,7,0
3,7,1
3,8,0
3,8,1
3,9,0
3,9,1
3,10,0
3,10,1
3,11,0
3,11,1
3,12,0
3,12,1
3,13,0
3,13,1
3,14,0
3,14,1
3,15,0
3,15,1
3,16,0
3,16,1
3,17,0
3,17,1
3,18,0
3,18,1
3,19,0
3,19,1
3,20,0
3,20,1
3,21,0
3,21,1
3,22,0
3,22,1
3,23,0
3,23,1
3,24,0
3,24,1
3,25,0
3,25,1
3,26,0
3,26,1
3,27,0
3,27,1
3,28,0
3,28,1
3,29,0
3,29,1
3,30,0
3,30,1
3,31,0
3,31,1
3,41,0
3,41,1
3,42,0
3,42,1
3,43,0
3,43,1
3,44,0
3,44,1
3,45,0
3,45,1
3,46,0
3,46,1
3,47,0
3,47,1
3,48,0
3,48,1
3,49,0
3,49,1
3,50,0
3,50,1
3,51,0
3,51,1
3,52,0
3,52,1
3,53,0
3,53,1
3,54,0
3,54,1
3,55,0
3,55,1
3,56,0
3,56,1
3,57,0
3,57,1
3,58,0
3,58,1
3,59,0
3,59,1
3,60,0
3,60,1
3,61,0
3,61,1
3,62,0
3,62,1
3,63,0
3,63,1
3,91,0
3,91,1
3,92,0
3,92,1
3,93,0
3,93,1
3,94,0
3,94,1
3,95,0
3,95,1
3,125,0
3,125,1
3,126,0
3,126,1
3,127,0
3,127,1
4,29,0
4,29,1
4,30,0
4,30,1
4,31,0
4,31,1
4,61,1
4,62,0
4,62,1
4,63,0
4,63,1
