6,0,1
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,6,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
6,12,1
6,13,1
6,14,1
6,15,1
6,16,1
6,17,1
6,18,1
6,19,1
6,20,1
6,21,1
6,22,1
6,23,1
6,24,1
6,25,1
6,26,1
6,27,1
6,28,1
6,29,1
6,30,1
6,31,1
6,32,1
6,33,1
6,34,1
6,35,1
6,36,1
6,37,1
6,38,1
6,39,1
6,40,1
6,41,1
6,42,1
6,43,1
6,44,1
6,45,1
6,46,1
6,47,1
6,48,1
6,49,1
6,50,1
6,51,1
6,52,1
6,53,1
6,54,1
6,55,1
6,56,1
6,57,1
6,58,1
6,59,1
6,60,1
6,61,1
6,62,1
6,63,1
7,64,1
7,65,1
7,66,1
7,67,1
7,68,1
7,69,1
7,70,1
7,71,1
7,72,1
7,73,1
7,74,1
7,75,1
7,76,1
7,77,1
7,78,1
7,79,1
7,80,1
7,81,1
7,82,1
7,83,1
7,84,1
7,85,1
7,86,1
7,87,1
7,88,1
7,89,1
7,90,1
7,91,1
7,92,1
7,93,1
7,94,1
7,95,1
7,96,1
7,97,1
7,98,1
7,99,1
7,100,1
7,101,1
7,102,1
7,103,1
7,104,1
7,105,1
7,106,1
7,107,1
7,108,1
7,109,1
7,110,1
7,111,1
7,112,1
7,113,1
7,114,1
7,115,1
7,116,1
7,117,1
7,118,1
7,119,1
7,120,1
7,121,1
7,122,1
7,123,1
7,124,1
7,125,1
7,126,1
7,127,1
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
10,11,0
10,12,0
10,13,0
10,14,0
10,15,0
10,16,0
10,17,0
10,18,0
10,19,0
10,20,0
10,21,0
10,22,0
10,23,0
10,24,0
10,25,0
10,26,0
10,27,0
10,28,0
10,29,0
10,30,0
10,31,0
10,32,0
10,33,0
10,34,0
10,35,0
10,36,0
10,37,0
10,38,0
10,39,0
10,40,0
10,41,0
10,42,0
10,43,0
10,44,0
10,45,0
10,46,0
10,47,0
10,48,0
10,49,0
10,50,0
10,51,0
10,52,0
10,53,0
10,54,0
10,55,0
10,56,0
10,57,0
10,58,0
10,59,0
10,60,0
10,61,0
10,62,0
10,63,0
11,64,0
11,65,0
11,66,0
11,67,0
11,68,0
11,69,0
11,70,0
11,71,0
11,72,0
11,73,0
11,74,0
11,75,0
11,76,0
11,77,0
11,78,0
11,79,0
11,80,0
11,81,0
11,82,0
11,83,0
11,84,0
11,85,0
11,86,0
11,87,0
11,88,0
11,89,0
11,90,0
11,91,0
11,92,0
11,93,0
11,94,0
11,95,0
11,96,0
11,97,0
11,98,0
11,99,0
11,100,0
11,101,0
11,102,0
11,103,0
11,104,0
11,105,0
11,106,0
11,107,0
11,108,0
11,109,0
11,110,0
11,111,0
11,112,0
11,113,0
11,114,0
11,115,0
11,116,0
11,117,0
11,118,0
11,119,0
11,120,0
11,121,0
11,122,0
11,123,0
11,124,0
11,125,0
11,126,0
11,127,0
